date,title,album,lyricist,hungama_id,provider,genre,actor_list,language,singers,shortUrl,keywords
1977,Okkate Korikka,Dongalaku Donga,{'P.K. Gopi'},1918888,hungama,Soundtrack,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",Telugu,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/okkate-korikka/1918888/,"{'Okkate Korikka', 'P. Susheela', 'P.K. Gopi', 'Dongalaku Donga', 'S. P. Balasubrahmanyam'}"
1977,Nenoka Prama Pipaasini,Indra Dhanussu,{'Acharya Athreya'},2097054,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Telugu,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/nenoka-prama-pipaasini/2097054/,"{'Nenoka Prama Pipaasini', 'S. P. Balasubrahmanyam', 'Acharya Athreya', 'Indra Dhanussu'}"
1974,Vasthadu Naaraaju,Alluri Seetharama Raju,{'Dr. C. Narayana Reddy'},2093684,hungama,Soundtrack,{'P. Susheela'},Telugu,{'P. Susheela'},https://www.hungama.com/song/vasthadu-naaraaju/2093684/,"{'P. Susheela', 'Dr. C. Narayana Reddy', 'Vasthadu Naaraaju', 'Alluri Seetharama Raju'}"
1972,Thanivi Theera Lede,Gooduputaani,{'Dasarathi'},2096733,hungama,Soundtrack,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",Telugu,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/thanivi-theera-lede/2096733/,"{'P. Susheela', 'Dasarathi', 'Gooduputaani', 'Thanivi Theera Lede', 'S. P. Balasubrahmanyam'}"
1974,Konda Devatha,Alluri Seetharama Raju,{'Traditional'},1950741,hungama,Soundtrack,"{'L.R. Eswari', 'S. P. Balasubrahmanyam'}",Telugu,"{'L.R. Eswari', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/konda-devatha/1950741/,"{'Traditional', 'L.R. Eswari', 'Alluri Seetharama Raju', 'Konda Devatha', 'S. P. Balasubrahmanyam'}"
1978,Govinda Govinda,Allari Bullodu,{'Veturi Sundararama Murthy'},1917512,hungama,Soundtrack,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",Telugu,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/govinda-govinda/1917512/,"{'P. Susheela', 'Veturi Sundararama Murthy', 'Allari Bullodu', 'S. P. Balasubrahmanyam', 'Govinda Govinda'}"
1971,Paala Rathi Mandirana,Nenu Manishine,{'Dr.C.Narayana Reddy'},1919670,hungama,Soundtrack,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",Telugu,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/paala-rathi-mandirana/1919670/,"{'P. Susheela', 'Dr.C.Narayana Reddy', 'Paala Rathi Mandirana', 'Nenu Manishine', 'S. P. Balasubrahmanyam'}"
1973,Sari Sari Eevela,Mallamma Katha,{''},2132659,hungama,Soundtrack,"{'P. Susheela', 'Ghantasala'}",Telugu,"{'P. Susheela', 'Ghantasala'}",https://www.hungama.com/song/sari-sari-eevela/2132659/,"{'', 'P. Susheela', 'Sari Sari Eevela', 'Ghantasala', 'Mallamma Katha'}"
1969,Kala Kanda Paluku,Aastulo Anthalu,{'Appalacharya'},1916679,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Telugu,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/kala-kanda-paluku/1916679/,"{'Aastulo Anthalu', 'Kala Kanda Paluku', 'S. P. Balasubrahmanyam', 'Appalacharya'}"
1973,Choosina Choopa,Pasihrudayalu,{'Dr.C.Narayana Reddy'},2131259,hungama,Soundtrack,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",Telugu,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/choosina-choopa/2131259/,"{'Choosina Choopa', 'P. Susheela', 'Dr.C.Narayana Reddy', 'Pasihrudayalu', 'S. P. Balasubrahmanyam'}"
1967,Amma Kadupu Challaga,Saakshi,{'Arudra'},2135296,hungama,Soundtrack,{'P. Susheela'},Telugu,{'P. Susheela'},https://www.hungama.com/song/amma-kadupu-challaga/2135296/,"{'Arudra', 'Amma Kadupu Challaga', 'P. Susheela', 'Saakshi'}"
1973,Thalakineelosukoni,Mayadari Malligadu,{'Acharya Athreya'},2143064,hungama,Soundtrack,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",Telugu,"{'P. Susheela', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/thalakineelosukoni/2143064/,"{'Thalakineelosukoni', 'Mayadari Malligadu', 'P. Susheela', 'Acharya Athreya', 'S. P. Balasubrahmanyam'}"
1970,Jabilli Vachchade Pilla,Allude Menalludu,{'Dasaradhi'},1917537,hungama,Soundtrack,{'Ghantasala'},Telugu,{'Ghantasala'},https://www.hungama.com/song/jabilli-vachchade-pilla/1917537/,"{'Jabilli Vachchade Pilla', 'Allude Menalludu', 'Ghantasala', 'Dasaradhi'}"
1985,Choopulu Choopulu,Maha Manishi,{'Athreya'},1923219,hungama,Soundtrack,"{'P. Susheela', 'K.J. Yesudas'}",Telugu,"{'P. Susheela', 'K.J. Yesudas'}",https://www.hungama.com/song/choopulu-choopulu/1923219/,"{'P. Susheela', 'Athreya', 'K.J. Yesudas', 'Choopulu Choopulu', 'Maha Manishi'}"
1978,Naa Kosame Neevunnadi,Annadammula Savaal,{'Dr.C.Narayana Reddy'},1918288,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Telugu,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/naa-kosame-neevunnadi/1918288/,"{'Dr.C.Narayana Reddy', 'Annadammula Savaal', 'S. P. Balasubrahmanyam', 'Naa Kosame Neevunnadi'}"
2018,CEO in the House,Sarkar (Tamil),{'Vivek'},40700421,hungama,,"{'Nakul Abhyankar', 'Blaaze'}",Tamil,"{'Nakul Abhyankar', 'Blaaze'}",https://www.hungama.com/song/ceo-in-the-house/40700421/,"{'Blaaze', 'Vivek', 'Nakul Abhyankar', 'CEO in the House', 'Sarkar (Tamil)'}"
2018,Bhoomi Bhoomi From,"Bhoomi Bhoomi (From ""Chekka Chivantha Vaanam"")",{'Vairamuthu'},39577935,hungama,,"{'A.R. Rahman & Shakthisree Gopalan', 'Shakthisree Gopalan', 'A R Rahman'}",Tamil,"{'A.R. Rahman & Shakthisree Gopalan', 'Shakthisree Gopalan', 'A R Rahman'}",https://www.hungama.com/song/bhoomi-bhoomi-from/39577935/,"{'Shakthisree Gopalan', 'Bhoomi Bhoomi From', 'Bhoomi Bhoomi (From ""Chekka Chivantha Vaanam"")', 'Vairamuthu', 'A.R. Rahman & Shakthisree Gopalan', 'A R Rahman'}"
2018,Vaaren Vaaren Seemaraja,Seemaraja,{'Yugabharathi'},38029219,hungama,,"{'Kavitha Gopi', 'D. Imman', 'Diwakar'}",Tamil,"{'Kavitha Gopi', 'D. Imman', 'Diwakar'}",https://www.hungama.com/song/vaaren-vaaren-seemaraja/38029219/,"{'Diwakar', 'Vaaren Vaaren Seemaraja', 'Kavitha Gopi', 'D. Imman', 'Yugabharathi', 'Seemaraja'}"
2018,Thittam Poda Theriyala,Kolamaavu Kokila (CoCo),{'Vignesh ShivN'},37312897,hungama,,{'Anirudh Ravichander'},Tamil,{'Anirudh Ravichander'},https://www.hungama.com/song/thittam-poda-theriyala/37312897/,"{'Vignesh ShivN', 'Thittam Poda Theriyala', 'Kolamaavu Kokila (CoCo)', 'Anirudh Ravichander'}"
2018,The Karma Theme From,"The Karma Theme (From ""U Turn"")",{'Subu'},39526188,hungama,,{'Anirudh Ravichander'},Tamil,{'Anirudh Ravichander'},https://www.hungama.com/song/the-karma-theme-from/39526188/,"{'Subu', 'The Karma Theme From', 'Anirudh Ravichander', 'The Karma Theme (From ""U Turn"")'}"
2018,Kabiskabaa Coco - The Gibberish Song,Kolamaavu Kokila (CoCo),{'N/A'},37312896,hungama,,{'Arunraja Kamaraj'},Tamil,{'Arunraja Kamaraj'},https://www.hungama.com/song/kabiskabaa-coco---the-gibberish-song/37312896/,"{'N/A', 'Arunraja Kamaraj', 'Kolamaavu Kokila (CoCo)', 'Kabiskabaa Coco - The Gibberish Song'}"
2018,Vaa Jikki,Kadaikutty Singam,{'Yugabharathi'},36747040,hungama,,{'D. Imman'},Tamil,{'D. Imman'},https://www.hungama.com/song/vaa-jikki/36747040/,"{'Kadaikutty Singam', 'D. Imman', 'Vaa Jikki', 'Yugabharathi'}"
2018,Amma Mela Sathiyam,Junga,{'Lalithanand'},36765334,hungama,,"{'Jagadeesh', 'Siddharth Vipin', 'Pavithra Gokul'}",Tamil,"{'Jagadeesh', 'Siddharth Vipin', 'Pavithra Gokul'}",https://www.hungama.com/song/amma-mela-sathiyam/36765334/,"{'Junga', 'Lalithanand', 'Pavithra Gokul', 'Amma Mela Sathiyam', 'Jagadeesh', 'Siddharth Vipin'}"
2018,Enga Area Engaludhu,Kuppathu Raja,{'Logan'},36758627,hungama,,{'Santhosh Hariharan'},Tamil,{'Santhosh Hariharan'},https://www.hungama.com/song/enga-area-engaludhu/36758627/,"{'Enga Area Engaludhu', 'Santhosh Hariharan', 'Kuppathu Raja', 'Logan'}"
2018,Semma Weightu,Kaala (Tamil),{'Arunraja Kamaraj'},36071036,hungama,,"{'Santhosh Narayanan', 'Dopeadelicz', 'Dope Daddy', 'Hariharasudhan', 'Arunraja Kamaraj', 'Mc Mawali', 'Stony Psyko'}",Tamil,"{'Santhosh Narayanan', 'Dopeadelicz', 'Dope Daddy', 'Hariharasudhan', 'Arunraja Kamaraj', 'Mc Mawali', 'Stony Psyko'}",https://www.hungama.com/song/semma-weightu/36071036/,"{'Santhosh Narayanan', 'Kaala (Tamil)', 'Semma Weightu', 'Dopeadelicz', 'Dope Daddy', 'Hariharasudhan', 'Arunraja Kamaraj', 'Mc Mawali', 'Stony Psyko'}"
2017,Atchi Putchi,Sketch,{'Vijay Chandar'},32993988,hungama,,"{'Magizhini Manimaaran', 'Vijay Chandar'}",Tamil,"{'Magizhini Manimaaran', 'Vijay Chandar'}",https://www.hungama.com/song/atchi-putchi/32993988/,"{'Sketch', 'Magizhini Manimaaran', 'Atchi Putchi', 'Vijay Chandar'}"
2017,Sodakku,Tea Kadai Radio,{'Mani Amudhavan'},30972024,hungama,,{'Anthony Daasan'},Tamil,{'Anthony Daasan'},https://www.hungama.com/song/sodakku/30972024/,"{'Mani Amudhavan', 'Tea Kadai Radio', 'Sodakku', 'Anthony Daasan'}"
2018,IAMK Party Song,Iruttu Araiyil Murattu Kuthu,{'Ku. Karthik'},33016211,hungama,,"{'Vishnupriya Ravi', 'Adithya Surendar', 'Teejay', 'Suchitra'}",Tamil,"{'Vishnupriya Ravi', 'Adithya Surendar', 'Teejay', 'Suchitra'}",https://www.hungama.com/song/iamk-party-song/33016211/,"{'Vishnupriya Ravi', 'IAMK Party Song', 'Iruttu Araiyil Murattu Kuthu', 'Adithya Surendar', 'Teejay', 'Ku. Karthik', 'Suchitra'}"
2017,Peela Peela,,{'Vignesh ShivN'},32925726,hungama,,"{'Nakash Aziz', 'Mali', 'Anirudh Ravichander', 'Jassie Gift'}",Tamil,"{'Nakash Aziz', 'Mali', 'Anirudh Ravichander', 'Jassie Gift'}",https://www.hungama.com/song/peela-peela/32925726/,"{'', 'Nakash Aziz', 'Vignesh ShivN', 'Jassie Gift', 'Anirudh Ravichander', 'Mali', 'Peela Peela'}"
2017,Karuthavanlaam Galeejaam,Drive Time Tamil,{'Viveka'},29167434,hungama,,{'Anirudh Ravichander'},Tamil,{'Anirudh Ravichander'},https://www.hungama.com/song/karuthavanlaam-galeejaam/29167434/,"{'Karuthavanlaam Galeejaam', 'Viveka', 'Drive Time Tamil', 'Anirudh Ravichander'}"
2017,Raajali,2.0 (Tamil),{'Madhan Karky'},31255166,hungama,,"{'Arjun Chandy', 'Blaaze', 'Sid Sriram'}",Tamil,"{'Arjun Chandy', 'Blaaze', 'Sid Sriram'}",https://www.hungama.com/song/raajali/31255166/,"{'Arjun Chandy', 'Raajali', '2.0 (Tamil)', 'Madhan Karky', 'Blaaze', 'Sid Sriram'}"
2015,Thukathu Gada Bada,Vajrakaya,{'Yogananda Muddhan'},5984373,hungama,,"{'Sunitha', 'Sharan'}",Kannada,"{'Sunitha', 'Sharan'}",https://www.hungama.com/song/thukathu-gada-bada/5984373/,"{'Sunitha', 'Sharan', 'Vajrakaya', 'Yogananda Muddhan', 'Thukathu Gada Bada'}"
2012,Badigege,Prem Adda,{'Prem'},1559512,hungama,,"{'Prem', 'Shreya Ghoshal'}",Kannada,"{'Prem', 'Shreya Ghoshal'}",https://www.hungama.com/song/badigege/1559512/,"{'Prem Adda', 'Prem', 'Badigege', 'Shreya Ghoshal'}"
2014,Phonammangu Simmappangu,Krishna Leela,{'Shashank'},4853160,hungama,,{'Upendra'},Kannada,{'Upendra'},https://www.hungama.com/song/phonammangu-simmappangu/4853160/,"{'Upendra', 'Krishna Leela', 'Phonammangu Simmappangu', 'Shashank'}"
1996,Parodi Parodi,Parodi,{'Sri Ranga'},397103,hungama,,{'Upendra'},Kannada,{'Upendra'},https://www.hungama.com/song/parodi-parodi/397103/,"{'Upendra', 'Sri Ranga', 'Parodi', 'Parodi Parodi'}"
2015,Madhyana Kanasinalli,Raja Rajendra,{'Yograj Bhat'},4853177,hungama,,"{'Sharan', 'Manjula Gururaj'}",Kannada,"{'Sharan', 'Manjula Gururaj'}",https://www.hungama.com/song/madhyana-kanasinalli/4853177/,"{'Yograj Bhat', 'Raja Rajendra', 'Sharan', 'Madhyana Kanasinalli', 'Manjula Gururaj'}"
2011,Hale Radio,Kempegowda,{'Yograj Bhat'},1370857,hungama,,"{'Shamitha Malnad', 'Suddep'}",Kannada,"{'Shamitha Malnad', 'Suddep'}",https://www.hungama.com/song/hale-radio/1370857/,"{'Yograj Bhat', 'Shamitha Malnad', 'Kempegowda', 'Hale Radio', 'Suddep'}"
2015,Spot Spot,Killing Veerappan,{'Chethan Kumar'},16692360,hungama,,{'Punith Rajkumar'},Kannada,{'Punith Rajkumar'},https://www.hungama.com/song/spot-spot/16692360/,"{'Killing Veerappan', 'Chethan Kumar', 'Spot Spot', 'Punith Rajkumar'}"
2015,Lips Stick Olagina Lipina,Krishna Rukku,{'Ananda Priya'},16921603,hungama,,"{'Puneeth Rajkumar', 'Shwetha Parashu'}",Kannada,"{'Puneeth Rajkumar', 'Shwetha Parashu'}",https://www.hungama.com/song/lips-stick-olagina-lipina/16921603/,"{'Ananda Priya', 'Krishna Rukku', 'Shwetha Parashu', 'Puneeth Rajkumar', 'Lips Stick Olagina Lipina'}"
2015,Oh Vayyari,Ramleela,{'D.C. Sudarshan'},16641413,hungama,,{'Puneeth Rajkumar'},Kannada,{'Puneeth Rajkumar'},https://www.hungama.com/song/oh-vayyari/16641413/,"{'Puneeth Rajkumar', 'Oh Vayyari', 'D.C. Sudarshan', 'Ramleela'}"
2015,Thannage Idvi,Rocket (2015),{'Hariparak'},14986987,hungama,,"{'Puneeth Rajkumar', 'Henry'}",Kannada,"{'Puneeth Rajkumar', 'Henry'}",https://www.hungama.com/song/thannage-idvi/14986987/,"{'Henry', 'Hariparak', 'Puneeth Rajkumar', 'Rocket (2015)', 'Thannage Idvi'}"
2015,Ondhooralli,Rudrathandava,{'Puneeth Arya'},4747432,hungama,,{'Punith Rajkumar'},Kannada,{'Punith Rajkumar'},https://www.hungama.com/song/ondhooralli/4747432/,"{'Ondhooralli', 'Puneeth Arya', 'Rudrathandava', 'Punith Rajkumar'}"
2014,Pipi Song,Savari 2,{'Manju'},16432755,hungama,,{'Puneeth Rajkumar'},Kannada,{'Puneeth Rajkumar'},https://www.hungama.com/song/pipi-song/16432755/,"{'Puneeth Rajkumar', 'Pipi Song', 'Savari 2', 'Manju'}"
2014,Pesal Man,Krishna Leela,{'V. Shridhar'},4853155,hungama,,{'Puneeth Rajkumar'},Kannada,{'Puneeth Rajkumar'},https://www.hungama.com/song/pesal-man/4853155/,"{'Puneeth Rajkumar', 'Pesal Man', 'Krishna Leela', 'V. Shridhar'}"
2022,Be Notorious (Title Track),Bheeshma Parvam,{'Rumi'},83629614,hungama,Soundtrack,"{'Yogi B', 'Sushin Shyam', 'Hamsika Iyer'}",Malayalam,"{'Yogi B', 'Sushin Shyam', 'Hamsika Iyer'}",https://www.hungama.com/song/be-notorious-%28title-track%29/83629614/,"{'Yogi B', 'Sushin Shyam', 'Hamsika Iyer', 'Rumi', 'Be Notorious (Title Track)', 'Bheeshma Parvam'}"
2022,Bheeshma Parvam (Trailer Theme),Bheeshma Parvam,{'Sushin Shyam'},83272128,hungama,Soundtrack,{'Sushin Shyam'},Malayalam,{'Sushin Shyam'},https://www.hungama.com/song/bheeshma-parvam-%28trailer-theme%29/83272128/,"{'Bheeshma Parvam (Trailer Theme)', 'Sushin Shyam', 'Bheeshma Parvam'}"
2019,Thalaiva,Thalaiva - A Tribute To Madhura Raja,{'Gopi Sundar'},47917028,hungama,Soundtrack,"{'Niranj Suresh', 'Gopi Sundar'}",Malayalam,"{'Niranj Suresh', 'Gopi Sundar'}",https://www.hungama.com/song/thalaiva/47917028/,"{'Thalaiva', 'Niranj Suresh', 'Gopi Sundar', 'Thalaiva - A Tribute To Madhura Raja'}"
2021,Janamanassin,One,{'Rafeeq Ahamed'},64210756,hungama,Soundtrack,{'Shankar Mahadevan'},Malayalam,{'Shankar Mahadevan'},https://www.hungama.com/song/janamanassin/64210756/,"{'Shankar Mahadevan', 'Janamanassin', 'Rafeeq Ahamed', 'One'}"
2018,Entha Johnsa Kallille,Uncle,{'Traditional'},36118370,hungama,Soundtrack,{'Mammootty'},Malayalam,{'Mammootty'},https://www.hungama.com/song/entha-johnsa-kallille/36118370/,"{'Traditional', 'Entha Johnsa Kallille', 'Uncle', 'Mammootty'}"
2021,Neelaambale,The Priest,{'B.K. Harinarayanan'},62845288,hungama,Soundtrack,{'Sujatha Mohan'},Malayalam,{'Sujatha Mohan'},https://www.hungama.com/song/neelaambale/62845288/,"{'Neelaambale', 'The Priest', 'B.K. Harinarayanan', 'Sujatha Mohan'}"
2018,Kanneeraattil,Abrahaminte Santhathikal,{'Rafeeq Ahammed'},37372371,hungama,Soundtrack,{'Vijay Yesudas'},Malayalam,{'Vijay Yesudas'},https://www.hungama.com/song/kanneeraattil/37372371/,"{'Rafeeq Ahammed', 'Vijay Yesudas', 'Abrahaminte Santhathikal', 'Kanneeraattil'}"
2019,Peelithirumudi,Mamangam,{'Rafeeq Ahamed'},51013755,hungama,Soundtrack,{'K.J. Yesudas'},Malayalam,{'K.J. Yesudas'},https://www.hungama.com/song/peelithirumudi/51013755/,"{'Mamangam', 'Rafeeq Ahamed', 'K.J. Yesudas', 'Peelithirumudi'}"
2016,Thoppil Joppan,Thoppil Joppan,{'Niranj Suresh'},48610769,hungama,World~India,{'Niranj Suresh'},Malayalam,{'Niranj Suresh'},https://www.hungama.com/song/thoppil-joppan/48610769/,"{'Niranj Suresh', 'Thoppil Joppan'}"
2018,Ilakalai Pookkalai,Parole,{'Hari Narayanan'},34410360,hungama,Soundtrack,"{'Vijay Yesudas', 'Sakthi Sri Gopalan'}",Malayalam,"{'Vijay Yesudas', 'Sakthi Sri Gopalan'}",https://www.hungama.com/song/ilakalai-pookkalai/34410360/,"{'Parole', 'Hari Narayanan', 'Vijay Yesudas', 'Sakthi Sri Gopalan', 'Ilakalai Pookkalai'}"
1998,Ponnambalpuzhayirambil (Duet),Harikrishnans,{'Kaithapram'},1512763,hungama,Soundtrack,{'K.J. Yesudas'},Malayalam,{'K.J. Yesudas'},https://www.hungama.com/song/ponnambalpuzhayirambil-%28duet%29/1512763/,"{'Ponnambalpuzhayirambil (Duet)', 'Harikrishnans', 'K.J. Yesudas', 'Kaithapram'}"
2016,Chil Chinchilamai,Thoppil Joppan,{''},48610773,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/chil-chinchilamai/48610773/,"{'', 'Chil Chinchilamai', 'Thoppil Joppan'}"
2005,Vattolakkuda (Female),Thommanum Makkalum,{'Kaithapram'},1512585,hungama,Soundtrack,{'K.S. Chitra'},Malayalam,{'K.S. Chitra'},https://www.hungama.com/song/vattolakkuda-%28female%29/1512585/,"{'K.S. Chitra', 'Vattolakkuda (Female)', 'Thommanum Makkalum', 'Kaithapram'}"
1992,Tharalitharaavil Mayangiyo (Male),Sooryamanasam,{'Kaithapram'},1512476,hungama,Soundtrack,{'K.J. Yesudas'},Malayalam,{'K.J. Yesudas'},https://www.hungama.com/song/tharalitharaavil-mayangiyo-%28male%29/1512476/,"{'Sooryamanasam', 'Tharalitharaavil Mayangiyo (Male)', 'K.J. Yesudas', 'Kaithapram'}"
2000,Kannaare Kannaare,Raakshassa Raajaavu,{''},48958799,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/kannaare-kannaare/48958799/,"{'', 'Raakshassa Raajaavu', 'Kannaare Kannaare'}"
2003,Neeyurangiyo,Hitler,{'K. J. Yesudas'},48924395,hungama,World~India,{'K. J. Yesudas'},Malayalam,{'K. J. Yesudas'},https://www.hungama.com/song/neeyurangiyo/48924395/,"{'Hitler', 'Neeyurangiyo', 'K. J. Yesudas'}"
2003,Engu Ninnengu Ninnu Male Version,Ilavankodu Desam,{'K. J. Yesudas'},48925056,hungama,World~India,{'K. J. Yesudas'},Malayalam,{'K. J. Yesudas'},https://www.hungama.com/song/engu-ninnengu-ninnu-male-version/48925056/,"{'Ilavankodu Desam', 'Engu Ninnengu Ninnu Male Version', 'K. J. Yesudas'}"
2003,Aaroral,Pattalam,{''},48980666,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/aaroral/48980666/,"{'', 'Aaroral', 'Pattalam'}"
2003,Shyamasandhye,Saagaram Saakshi,{''},48980483,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/shyamasandhye/48980483/,"{'', 'Shyamasandhye', 'Saagaram Saakshi'}"
2003,Manikuttikkurumbu,Kaliyoonjal,{'K. J. Yesudas'},48958265,hungama,World~India,{'K. J. Yesudas'},Malayalam,{'K. J. Yesudas'},https://www.hungama.com/song/manikuttikkurumbu/48958265/,"{'Kaliyoonjal', 'Manikuttikkurumbu', 'K. J. Yesudas'}"
2003,Panineerumai,Vishnu,{''},48930112,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/panineerumai/48930112/,"{'', 'Vishnu', 'Panineerumai'}"
2005,Chenthamare Vaa,Thaskaraveeran,{'Madhu Balakrishnan'},48931014,hungama,World~India,{'Madhu Balakrishnan'},Malayalam,{'Madhu Balakrishnan'},https://www.hungama.com/song/chenthamare-vaa/48931014/,"{'Chenthamare Vaa', 'Thaskaraveeran', 'Madhu Balakrishnan'}"
2004,Ambalakara,Black,{'M. G. Sreekumar'},48606296,hungama,World~India,{'M. G. Sreekumar'},Malayalam,{'M. G. Sreekumar'},https://www.hungama.com/song/ambalakara/48606296/,"{'Black', 'Ambalakara', 'M. G. Sreekumar'}"
2007,Muttathe Mulle,Maayavi,{'Manjari'},48608777,hungama,World~India,{'Manjari'},Malayalam,{'Manjari'},https://www.hungama.com/song/muttathe-mulle/48608777/,"{'Manjari', 'Maayavi', 'Muttathe Mulle'}"
2008,Poomaaname,Nirakoottu,{'K. S. Chithra'},48930073,hungama,World~India,{'K. S. Chithra'},Malayalam,{'K. S. Chithra'},https://www.hungama.com/song/poomaaname/48930073/,"{'Poomaaname', 'K. S. Chithra', 'Nirakoottu'}"
2010,Pramani,Pramani,{'Anwar Sadath'},48855201,hungama,World~India,{'Anwar Sadath'},Malayalam,{'Anwar Sadath'},https://www.hungama.com/song/pramani/48855201/,"{'Pramani', 'Anwar Sadath'}"
2005,Paandimelam From,"Paandimelam (From ""Rajamanikkam"")",{''},48608723,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/paandimelam-from/48608723/,"{'', 'Paandimelam From', 'Paandimelam (From ""Rajamanikkam"")'}"
1993,James Bond Super Power,Adayalam,{'Bithu Thirumala'},1511839,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Malayalam,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/james-bond-super-power/1511839/,"{'James Bond Super Power', 'Bithu Thirumala', 'S. P. Balasubrahmanyam', 'Adayalam'}"
2014,Pattum Chutti,Rajadhi Raja,{'Hari Narayanan'},2770167,hungama,Soundtrack,"{'Karthik', 'Najim Arshad'}",Malayalam,"{'Karthik', 'Najim Arshad'}",https://www.hungama.com/song/pattum-chutti/2770167/,"{'Hari Narayanan', 'Najim Arshad', 'Karthik', 'Rajadhi Raja', 'Pattum Chutti'}"
2013,Thamarappoomkavanathil,Balyakala Sakhi,{'K.T.Muhammed'},2405225,hungama,Soundtrack,{'K.J. Yesudas'},Malayalam,{'K.J. Yesudas'},https://www.hungama.com/song/thamarappoomkavanathil/2405225/,"{'Balyakala Sakhi', 'Thamarappoomkavanathil', 'K.T.Muhammed', 'K.J. Yesudas'}"
2012,Oorum Perum Parayathe,Thappana,{'Santhosh Varma'},1774637,hungama,Soundtrack,{'Vijay Yesudas'},Malayalam,{'Vijay Yesudas'},https://www.hungama.com/song/oorum-perum-parayathe/1774637/,"{'Oorum Perum Parayathe', 'Thappana', 'Vijay Yesudas', 'Santhosh Varma'}"
2007,Muthu Mazha,Big B,{'Alphons'},48608775,hungama,World~India,{'Alphons'},Malayalam,{'Alphons'},https://www.hungama.com/song/muthu-mazha/48608775/,"{'Muthu Mazha', 'Alphons', 'Big B'}"
2009,Chattambi Nadu,Chattambinadu,{''},48827400,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/chattambi-nadu/48827400/,"{'', 'Chattambinadu', 'Chattambi Nadu'}"
2010,Kinavile Janalakkal Male Version,Pranchiyettan and The Saint,{'Franco'},48855993,hungama,World~India,{'Franco'},Malayalam,{'Franco'},https://www.hungama.com/song/kinavile-janalakkal-male-version/48855993/,"{'Kinavile Janalakkal Male Version', 'Franco', 'Pranchiyettan and The Saint'}"
2003,Madathakkili Male Version,Vajram,{'K. J. Yesudas'},48608632,hungama,World~India,{'K. J. Yesudas'},Malayalam,{'K. J. Yesudas'},https://www.hungama.com/song/madathakkili-male-version/48608632/,"{'Vajram', 'K. J. Yesudas', 'Madathakkili Male Version'}"
2002,Viralthottal Male Version,Phantom,{'P. Jayachandran'},48980466,hungama,World~India,{'P. Jayachandran'},Malayalam,{'P. Jayachandran'},https://www.hungama.com/song/viralthottal-male-version/48980466/,"{'Viralthottal Male Version', 'Phantom', 'P. Jayachandran'}"
1989,Manjin Vilolamam,Utharam,{'O. N. V. Kurup'},1560232,hungama,Soundtrack,{'G. Venugopal'},Malayalam,{'G. Venugopal'},https://www.hungama.com/song/manjin-vilolamam/1560232/,"{'Manjin Vilolamam', 'Utharam', 'G. Venugopal', 'O. N. V. Kurup'}"
2012,Kannino Kalabhamaya,Shikkari,{''},48885123,hungama,World~India,{''},Malayalam,{''},https://www.hungama.com/song/kannino-kalabhamaya/48885123/,"{'', 'Kannino Kalabhamaya', 'Shikkari'}"
2013,Enthaaraa Enthaaraa,Thirumanam Enum Nikkah,{'Karthik Netha'},2267588,hungama,,{'Shadaab Faridi'},Tamil,{'Shadaab Faridi'},https://www.hungama.com/song/enthaaraa-enthaaraa/2267588/,"{'Enthaaraa Enthaaraa', 'Shadaab Faridi', 'Thirumanam Enum Nikkah', 'Karthik Netha'}"
2014,Manasula Soora Kaathey,Cuckoo,{'Yuga Bharathi'},2404649,hungama,,"{'Divya Ramani', 'Sean Roldan'}",Tamil,"{'Divya Ramani', 'Sean Roldan'}",https://www.hungama.com/song/manasula-soora-kaathey/2404649/,"{'Sean Roldan', 'Cuckoo', 'Divya Ramani', 'Manasula Soora Kaathey', 'Yuga Bharathi'}"
